word_count,sentence_count,locations,location_count,actions,action_count,urgency_level,is_informal,pos_tags,text,disaster_type,source
40,2,Florida,1,emergency,1,medium,True,INTJ PRON NOUN PROPN SYM PROPN NOUN PUNCT NOUN ADP NOUN ADP SYM PROPN ADV VERB ADP DET PROPN PUNCT ADJ VERB VERB NOUN ADP NUM NOUN ADP NOUN PROPN CCONJ PROPN PUNCT PROPN VERB ADP PRON NOUN ADV PUNCT,"Hey my #Jacksonville #Florida peeps, declaration of emergency for #HurricaneDorian just signed by the Mayor. Mandatory evacs starting tomorrow at 8am for zones A &amp; B. Look up your zones here.",requests_or_urgent_needs,HumAID
45,2,,0,evacuate,1,medium,True,SCONJ DET ADJ NOUN ADP SYM PROPN PUNCT PRON VERB DET SYM NOUN NOUN PART VERB PRON NOUN ADJ PUNCT VERB NOUN CCONJ NOUN ADP NUM SYM NUM NOUN PUNCT NOUN NOUN SCONJ ADJ PUNCT CCONJ VERB SCONJ ADP DET NOUN NOUN PUNCT SYM VERB,"Despite the unknown variables of #HurricaneDorian, @GovRonDeSantis encourages all #PalmBeachCounty residents to get their homes ready, have water and food for 5-7 days, refill medications if necessary, and evacuate if on an evacuation zone. #HurricaneDorian2019",caution_and_advice,HumAID
22,1,,0,assist,1,low,True,PROPN NOUN PUNCT DET PROPN PROPN AUX VERB ADP DET NOUN NOUN PART VERB ADP DET NOUN ADP DET ADJ NOUN PUNCT,RT @monicacummings: The Hellenic Initiative has set up this relief fund to assist in the aftermath of the recent wildfires.,rescue_volunteering_or_donation_effort,HumAID
39,4,,0,,0,medium,True,ADJ PROPN VERB AUX PRON VERB PROPN PROPN PUNCT PRON VERB PROPN AUX PART DET NOUN PUNCT CCONJ DET NOUN VERB ADP NOUN PUNCT DET NOUN AUX PART PRON PRON AUX VERB PRON AUX PUNCT PRON ADJ NOUN PUNCT,"@GOOD_vs_evil @TruthInBytes @realDonaldTrump Do you know Mike Morales? He claims Dorian is not a hurricane, but a weapon manufactured for destruction. The winds are not what they are saying they are. His latest video.",not_humanitarian,HumAID
11,1,,0,,0,low,True,PROPN PROPN NOUN VERB NOUN SYM PROPN NOUN ADP VERB NOUN,Tallulah Falls campground welcomes Hurricane #Florence evacuees with discounted rate,displaced_people_and_evacuations,HumAID
30,3,Florida|Bahamas,2,,0,low,True,DET ADJ NOUN ADP SYM PROPN CCONJ DET NOUN ADP DET PROPN PUNCT PROPN NOUN AUX AUX VERB NOUN SYM PROPN PROPN NUM PROPN PROPN VERB NOUN ADP DET NOUN,Some first glimpses of #HurricaneDorian And the damage on the Bahamas. Florida residents are being evacuated @WVUNews #WVUNews Category 5 Hurricane Dorian makes landfall in the Bahamas,infrastructure_and_utility_damage,HumAID
25,3,,0,,0,low,True,PROPN PROPN PUNCT NOUN ADP DET PROPN PROPN ADP DET ADJ ADJ ADP NOUN NOUN PUNCT PROPN VERB ADV ADV PUNCT NOUN CCONJ NOUN NOUN,RT @HurricaneNBC10: Chances of a Fujiwara Effect up a little more after todays models. Jose moves back west. Explanation + examples http,caution_and_advice,HumAID
22,1,,0,,0,medium,False,SCONJ SCONJ SYM PROPN AUX PART ADV PUNCT ADV PRON VERB NOUN ADP DET NOUN NOUN ADP SYM NOUN PROPN PROPN NOUN,"As if #CycloneIdai wasn’t enough, now there are fears of a cholera outbreak in #Mozambiqueᾒ6‍♀️ὡEMwari pindiraiὤF",other_relevant_information,HumAID
19,3,,0,,0,low,True,PUNCT SYM NOUN ADP ADJ ADP NUM NOUN NOUN VERB ADP PROPN PROPN PROPN NOUN NOUN PUNCT SYM PROPN,.@USNationalGuard #Soldiers from more than 25 states area assisting with Hurricane #Irma relief efforts. #USArmy,rescue_volunteering_or_donation_effort,HumAID
28,1,,0,need|donate,2,low,False,NOUN NOUN SYM NOUN AUX ADJ NOUN PART VERB SYM PUNCT PRON VERB ADJ ADP PROPN ADP ADV ADV PUNCT PART VERB NOUN ADP NOUN PRON VERB PRON,Food banks/pantries are excellent places to donate $ - I give more to @FoodBankofDE than anywhere else - to get aid to people who need it,rescue_volunteering_or_donation_effort,HumAID
50,5,Zimbabwe|in Zimbabwe stands at,2,,0,low,True,SYM PROPN PRON AUX ADJ PUNCT DET NOUN NOUN ADP PROPN VERB ADP NUM PUNCT ADP DET NOUN AUX ADJ NOUN PUNCT NOUN NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN PUNCT NOUN CCONJ ADV PUNCT ADJ NOUN PUNCT PRON VERB ADP NOUN ADP DET NOUN NOUN PUNCT X,"#CycloneIdai This is heartbreaking! The death toll in Zimbabwe stands at 89. Behind those numbers are real people - bread winners, children, mothers, fathers, brothers, sisters and importantly, fellow citizens. We stand in solidarity with the bereaving families. @InfoMinZW",injured_or_dead_people,HumAID
39,3,Kerala|in Kerala,2,help|donate,2,medium,True,VERB DET ADJ NOUN PART VERB CCONJ VERB NOUN ADP PROPN PUNCT PRON AUX ADV VERB NOUN ADP PROPN ADP NOUN ADP PROPN PUNCT NUM ADP NOUN PUNCT PROPN PUNCT SPACE NOUN PUNCT SPACE PROPN SPACE PROPN SPACE SYM PROPN SYM PROPN PROPN,Use the below links to donate and help people in Kerala .. you can so order food on zomato for people in Kerala (30 per meal) CMRF:  Paytm:  Amazon  Zomato  #Kerala #KeralaFloods RT,rescue_volunteering_or_donation_effort,HumAID
18,1,,0,,0,low,False,DET ADJ PUNCT PROPN PROPN PROPN PROPN PROPN ADV VERB ADJ ADJ NOUN ADP SYM PROPN NOUN PUNCT,The Latest: George R. Brown Convention Center rapidly approaches double original capacity for #Harvey evacuees.,displaced_people_and_evacuations,HumAID
46,3,in California helping the fire victims|California,2,,0,medium,True,PROPN PROPN PRON AUX DET ADV ADJ NOUN PUNCT ADV ADP VERB PRON NOUN PUNCT PRON AUX AUX ADP PROPN VERB DET NOUN NOUN PUNCT CCONJ ADV PRON VERB SCONJ PRON AUX ADV CCONJ ADP PRON NOUN PRON AUX PART VERB PART VERB PRON NOUN PUNCT,"@RepMaxineWaters Maxine you are the most disgusting senator . Instead of running your piehole,you should be in California helping the fire victims . But then i think if i was there and in their situation i wouldnt want to see your ass!",not_humanitarian,HumAID
25,1,Houston|Texas|Hardin,3,rescue,1,low,True,PRON NOUN VERB CCONJ PROPN PROPN ADP NOUN NOUN NOUN ADP PROPN ADP SYM PROPN PUNCT VERB PROPN PUNCT PROPN PUNCT CCONJ PROPN PROPN PUNCT,"Your @TexasGameWarden has &gt;336 ppl in water rescue operations across Texas for #Harvey2017, including Houston, Hardin, and Liberty Counties.",rescue_volunteering_or_donation_effort,HumAID
25,2,the Clarence River,1,,0,low,True,PROPN PROPN PUNCT ADV DET PROPN PROPN AUX VERB PRON NOUN PUNCT NOUN NOUN VERB ADV PUNCT CCONJ PRON ADV VERB ADJ PUNCT SYM NOUN,"RT @IHLaking: Apparently the Clarence River has burst its banks - water surge heading downstream, so anyone nearby get clear. #EQNZ",caution_and_advice,HumAID
21,3,,0,,0,low,True,DET NOUN AUX ADJ PUNCT ADV DET NOUN AUX VERB VERB NOUN ADP ADP DET NOUN PUNCT X NOUN SYM NOUN,These images are unreal! Even the shelters are flooding forcing people up onto the bleachers! #fox35 #harvey,infrastructure_and_utility_damage,HumAID
56,3,Nebraska,1,,0,medium,True,PROPN DET PROPN NOUN AUX ADP ADJ NOUN ADP DET ADJ NOUN PRON NOUN AUX AUX VERB PUNCT ADJ NOUN VERB DET ADJ NOUN NOUN ADP ADJ NOUN ADP NOUN ADP NOUN PRON VERB CCONJ AUX PART VERB ADP PUNCT PRON AUX DET NOUN CCONJ NOUN PRON VERB DET ADJ NOUN PUNCT ADJ PROPN DET NOUN,"@HillaryClinton The Nebraska flooding was in large part to the OPPOSITE reason you people have been pushing, Extreme cold left a deep frost layer with high amounts of snow on top that melted and could not soak in, It was the cold and snow that played a big role. Normal March no problems",other_relevant_information,HumAID
32,3,,0,,0,low,True,ADV VERB ADP DET PROPN PROPN SYM PROPN PUNCT PRON ADV VERB ADJ NOUN ADP DET NOUN ADP PROPN ADP PROPN NUM PUNCT AUX PROPN VERB PRON ADV CCONJ ADJ NOUN PUNCT,Just found about the Azad Kashmir #Earthquake. I still remember horrible scenes from the aftermath of Earthquake of Oct 08. May Allah protect everyone there and easy pains.,sympathy_and_support,HumAID
45,2,,0,help,1,medium,True,SYM PROPN PROPN NOUN ADP PROPN PROPN PROPN PRON ADP VERB PRON NUM NOUN ADP NOUN ADP PROPN PROPN PROPN PROPN NOUN PRON AUX AUX VERB ADJ NOUN ADV ADP DET NOUN ADP NOUN PRON AUX PART VERB NOUN ADP ADJ NOUN PUNCT X NOUN,"#KollamNanbans Sincere thanks to Babu Ahmed @VijayFreak_ for giving us 10,000 rs on behalf of Vijay Fans Charity ὄF @VijayFanCharity We will be supplying essential materials directly to the homes of people who are not receiving help in remote places. #KeralaFloodRelief",sympathy_and_support,HumAID
51,5,Abaco Islands|Bahamas|Grand Bahama,3,,0,low,True,ADJ NOUN VERB ADP DET PROPN PUNCT PROPN AUX VERB ADP DET PROPN NUM NOUN PUNCT NOUN ADP NUM NOUN PUNCT PRON AUX VERB ADV ADJ ADP NUM NOUN PUNCT ADJ NOUN NOUN PUNCT NOUN NOUN PUNCT CCONJ NOUN PUNCT VERB NOUN AUX VERB PROPN PROPN CCONJ PROPN PROPN PUNCT X,"Terrible situation unfolding for the Bahamas. Dorian has strengthened to a Category 5 hurricane, winds at 160 mph. It is moving directly west at 8 mph. Devastating storm surge, flash flooding, and life-threatening winds will impact Abaco Islands and Grand Bahama. @NBCPhiladelphia",other_relevant_information,HumAID
30,1,Kerala,1,rescue,1,low,False,PROPN PROPN PROPN PROPN AUX VERB DET NOUN ADJ PART VERB SCONJ ADJ NOUN AUX ADJ ADP NOUN PUNCT VERB PROPN SCONJ DET NOUN NOUN PART VERB ADP DET NOUN,Bharat Petroleum Corporation Limited is undertaking all measures possible to ensure that enough fuel is available in flood-hit Kerala for the rescue operations to continue without any problem,rescue_volunteering_or_donation_effort,HumAID
48,6,,0,,0,low,True,ADJ NOUN PUNCT INTJ PUNCT AUX ADV VERB ADP ADP DET ADJ NOUN PUNCT PRON VERB ADJ PUNCT CCONJ PRON NOUN ADP PRON ADP NOUN NOUN PUNCT CCONJ NOUN PUNCT ADJ CCONJ NOUN PUNCT CCONJ DET ADJ PRON VERB VERB NOUN ADP NOUN PUNCT CCONJ DET NOUN PUNCT,"Good morning! Yes, were still socked in with this unhealthy smoke. Im fine, but my prayers for those with lung conditions. And kids, elderly and pets. And the many who lost loved ones to fires. And the firefighters.",sympathy_and_support,HumAID
17,2,the Sebastian Inlet|Deerfield Beach,2,,0,medium,True,NOUN NOUN VERB ADV ADP NOUN ADP PROPN PROPN ADP DET PROPN PROPN PUNCT NOUN SYM PROPN,TROPICAL STORM WARNING now in effect from Deerfield Beach to the Sebastian Inlet. @CBS12 #HurricaneDorian,caution_and_advice,HumAID
29,3,Irma,1,,0,low,False,ADJ NOUN PRON AUX VERB ADP PROPN AUX ADP PROPN PROPN PROPN PUNCT NOUN ADP NOUN PUNCT NOUN AUX VERB ADV PUNCT SCONJ DET NOUN NOUN VERB PUNCT NOUN,"Worst damage weve seen from Irma is on Big Pine Key. Resilience in abundance, residents will try again, like the license plate says. @nbc6",infrastructure_and_utility_damage,HumAID
52,2,California,1,,0,low,True,SYM NOUN X VERB NUM PUNCT NOUN PUNCT PROPN PROPN AUX VERB ADP PROPN PROPN ADP PRON PROPN PUNCT DET PROPN PROPN SPACE ADV ADJ NUM NOUN AUX VERB ADV ADV SCONJ ADJ NOUN VERB ADP DET NOUN ADP DET NOUN PUNCT VERB ADP PROPN PROPN PUNCT ADJ NOUN AUX VERB PRON NOUN,"#people #RESCUED 93-Year-Old Woman Is Saved from California Wildfires by Her Friend, the Garbage Collector  At least 31 people have died so far as several fires burn on both ends of the state, according to CBS News. Several families have lost their homes",rescue_volunteering_or_donation_effort,HumAID
21,1,Irma|Florida,2,,0,low,False,PROPN NOUN AUX ADV VERB PART VERB DET NOUN PROPN VERB ADP NOUN PUNCT CCONJ PRON VERB PRON PART AUX PROPN,Florida farmers have barely begun to assess the damage Irma wrought on crops -- but they expect it to be significa,infrastructure_and_utility_damage,HumAID
27,1,,0,,0,low,False,PROPN PUNCT PROPN PROPN PROPN VERB ADP SYM PROPN NOUN PROPN ADP PROPN PUNCT PROPN NOUN PUNCT DET PROPN PROPN SPACE NOUN ADJ PROPN PROPN PUNCT PROPN PUNCT,"Hurricane, Storm Surge Watch Issued as #Florence Targets Carolinas With Flooding, Destructive Winds: The Weather Channel  | More w/ Eco-Search:",caution_and_advice,HumAID
11,1,Pakistan|Turkey,2,,0,low,False,SYM NOUN SYM PROPN ADP NOUN ADP SYM PROPN SYM PROPN,#ThankYou #Turkey for support on #Kashmir #Pakistan,sympathy_and_support,HumAID
24,1,St. Mary Parish|Morgan City,2,,0,low,True,ADP PROPN PROPN PROPN PUNCT ADJ NOUN NOUN NOUN NOUN NOUN ADP NOUN NOUN ADP PROPN PROPN CCONJ PROPN NOUN SYM PROPN SYM PROPN,"In St. Mary Parish, potential storm surge flooding map accounts for leveed areas around Morgan City and Patterson | #Harvey #LaWX",other_relevant_information,HumAID
24,2,California|Malibu|in California,3,,0,low,False,PROPN PROPN PUNCT PROPN PROPN AUX VERB ADP PRON ADJ NOUN ADP ADP DET NOUN PUNCT PRON NOUN AUX ADP PRON ADP PROPN PUNCT,RT @gagadaily: Lady Gaga has evacuated from her Malibu home due to the wildfire. Our thoughts are with everyone in California.,displaced_people_and_evacuations,HumAID
9,1,Hualien|Taiwan,2,,0,low,False,PROPN NOUN VERB PROPN PART PROPN NOUN PROPN PROPN,Magnitude-4.2 earthquake hits Taiwan’s Hualien | Taiwan News,other_relevant_information,HumAID
48,3,,0,,0,low,False,PRON NOUN PUNCT VERB DET NOUN ADP NUM NOUN ADV VERB ADP DET NOUN ADP NOUN ADP PRON NOUN PUNCT SYM ADJ NOUN VERB ADJ NOUN ADV ADP ADV VERB ADV ADV ADP DET ADJ ADV VERB NOUN SCONJ PROPN VERB ADV ADP DET ADJ NOUN SYM NOUN,My Opinion? Get the blanket out 2 snuggles up pass out the deck of cards inside your tents. #Dorian jet streaming right crosses ahead of even grow close right into the frontal higher headed east so Hurricane spins right towards this High forecasting #WashingMachineCyclesDrownAll2,not_humanitarian,HumAID
11,1,Houston,1,,0,low,True,PROPN NOUN NOUN NOUN NUM PROPN PROPN NOUN ADP PRON NOUN,Houston childrens minister hosts 16 Hurricane Harvey evacuees in her home,displaced_people_and_evacuations,HumAID
10,1,Puerto Rico|in Puerto Rico struggle for basic needs,2,,0,low,False,PROPN PROPN NOUN ADP PROPN PROPN NOUN ADP ADJ NOUN,Hurricane Maria victims in Puerto Rico struggle for basic needs,requests_or_urgent_needs,HumAID
40,4,,0,,0,medium,True,PRON AUX NUM ADP DET ADJ NOUN ADP SYM PROPN DET NOUN VERB PRON NOUN ADP PRON SCONJ VERB NOUN NOUN PUNCT PRON VERB PRON NOUN ADV CCONJ PRON AUX PART VERB PRON PUNCT INTJ VERB ADP DET NOUN PUNCT,This is one of the saddest stories from #HurricaneFlorence The mother lost her grip on him while escaping flood water. They found his body later but he didnt make it. Please pray for this mother.,sympathy_and_support,HumAID
24,3,,0,help,1,medium,True,ADV PROPN CCONJ NUM AUX VERB NOUN PART VERB PRON ADJ PROPN PUNCT ADV DET ADJ NOUN ADP ADP PRON ADJ NOUN PUNCT INTJ,Perhaps Congress and 45 could find time to help our fellow Americans. Just a few minutes out of their busy schedules. Please,sympathy_and_support,HumAID
20,2,,0,,0,low,True,NOUN NOUN PUNCT PROPN VERB ADJ ADJ NOUN PROPN VERB NOUN NOUN VERB PUNCT NOUN ADJ NOUN NOUN NOUN NOUN,LATEST UPDATE: -Arizona elects first female senator -California wildfires death toll rises -The days top tech headlines #tictocnews,injured_or_dead_people,HumAID
20,2,,0,,0,low,False,PROPN PROPN NOUN AUX VERB DET NOUN NOUN ADP ADP NOUN PART VERB ADP SYM PROPN PROPN PUNCT SYM NOUN,Hood Mens basketball is sending a care package down to @CoachSampsonUH to aid with #HurricaneHarvey Relief! #houstonstrong,rescue_volunteering_or_donation_effort,HumAID
13,1,,0,,0,low,True,SYM PROPN PROPN PROPN PROPN PROPN CCONJ PROPN CCONJ PROPN PUNCT PROPN PROPN,#AlbertaStrong Wildfire Fundraiser Beaumont Blues and Crepe &amp; Shake Cafe,rescue_volunteering_or_donation_effort,HumAID
30,1,Houston|Texas,2,call|donate,2,medium,True,INTJ VERB NUM NUM NUM NUM NUM SYM NUM NOUN ADP NOUN PART VERB ADP DET PROPN PROPN ADP SYM NOUN NOUN SYM PROPN SYM PROPN SYM PROPN SYM PROPN,Please call 1-800-883-1915 today between 4pm-6:30pm to donate to the Red Cross for #Harvey victims #Texas #Houston #Galveston #Rockport,rescue_volunteering_or_donation_effort,HumAID
32,3,Broward|Broward County,2,call|need|help,3,medium,True,NOUN PART VERB PROPN PROPN PROPN PUNCT ADJ PART VERB PRON PRON NOUN PUNCT ADJ PUNCT PROPN PROPN NOUN PROPN NOUN NOUN VERB PART VERB PRON ADP NOUN VERB ADP PROPN PROPN,"Way to go Coach Walt Atkins. Proud to call you my friend, RQQ! Broward County | Broward business owner offers to help those in need prepare for Hurricane Dorian",sympathy_and_support,HumAID
46,2,,0,,0,low,True,ADP SYM PROPN PUNCT PROPN PROPN CCONJ SYM PROPN PRON VERB NUM ADJ NOUN VERB ADP ADJ NOUN ADP NOUN PART VERB DET NOUN ADP SYM PROPN NOUN ADP DET NOUN PUNCT PRON ADJ NOUN AUX PART VERB DET SYM PROPN PART VERB ADJ NOUN PUNCT,"In #Malawi, #Mozambique and #Zimbabwe we have three separate teams carrying out humanitarian efforts in order to cover the wounds of #CycloneIdai victims throughout the region. Their only mission is to utilize the #PowerofHumanity to alleviate human suffering.",rescue_volunteering_or_donation_effort,HumAID
35,3,Carolinas,1,please help|help,2,medium,True,INTJ VERB PROPN PROPN VERB DET PROPN PUNCT ADP DET PROPN PROPN NOUN ADP PROPN PUNCT INTJ VERB PRON NOUN NOUN PUNCT ADV SYM NUM VERB NOUN ADP ADJ NOUN PUNCT SYM PROPN SYM PROPN,"Please help Endangered Earthlings help the Carolinas. As a Crisis Response partner with Facebook, please support our relief project: Just $5 buys essentials for elderly care. #EndangeredEarthlings #HurricaneFlorence",rescue_volunteering_or_donation_effort,HumAID
43,1,London|Munich|Mati|Paris|Greece|in Greece after the deadly wildfires|in Munich,7,need|help,2,medium,True,PROPN ADV ADP PROPN ADP NOUN ADP PROPN PUNCT PRON AUX VERB NOUN ADP PRON VERB ADP ADJ NOUN ADP PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ AUX ADV ADV PART VERB PRON ADP NOUN ADP PROPN ADP DET ADJ NOUN PUNCT,"GCT live from Mati with Chaplins from London, who have provided care to those affected by terrorist attacks in Munich, London, Paris, Manchester and are now here to help those in need in Greece after the deadly wildfires.",rescue_volunteering_or_donation_effort,HumAID
22,1,,0,,0,low,True,PROPN PROPN PUNCT PROPN NOUN CCONJ NOUN AUX ADP SYM ADJ NOUN CCONJ NOUN AUX DET NOUN NOUN AUX NUM PUNCT NUM,RT @TheSikhNet: Out thoughts and prayers are with #ItalyEarthquake victims and families were the death toll is 290. ὤF,sympathy_and_support,HumAID
25,3,Kerala,1,,0,low,True,PRON NOUN PUNCT NOUN CCONJ ADJ NOUN ADP PROPN ADJ NOUN PUNCT DET NOUN ADP PROPN AUX VERB ADV ADJ PUNCT SYM PROPN SYM PROPN,"My thoughts, prayers and best wishes for Gods own country! The people of Kerala will come back stronger. #KeralaFloods #KeralaFloodRelief",sympathy_and_support,HumAID
42,5,America,1,rescue,1,low,True,SYM PROPN PUNCT SYM PROPN PUNCT NUM ADP NOUN NOUN NOUN PROPN PRON AUX PART VERB PROPN ADV PUNCT SYM PROPN PUNCT SYM PROPN PUNCT PROPN PROPN PROPN PUNCT VERB ADP SYM PROPN ADP SYM PROPN PUNCT SYM PROPN ADP SYM NOUN,#MemorialDay. #America. @USArmy @USAirForce @USNavy @USMC @USCG @NationalGuard We Dont Leave Anybody Behind. #EddisonHermond * #Veteran: ἟A἟8#USAirForce἟A἟8 * ἟A἟8#NationalGuard἟A἟8 * Aiding in #Rescue of #Cat * #MIA in #MarylandFlooding,other_relevant_information,HumAID
17,1,St. Louis|Haiti|in Haiti,3,,0,medium,False,PROPN PROPN PUNCT DET PROPN PROPN NOUN NOUN NOUN AUX VERB PROPN PROPN NOUN ADP PROPN PUNCT,RT @ksdknews: Some St. Louis non-profits are helping Hurricane Matthew victims in Haiti.,rescue_volunteering_or_donation_effort,HumAID
12,1,,0,,0,medium,True,NOUN CCONJ VERB PRON AUX VERB ADP NOUN NOUN VERB ADV PUNCT,Sites and orgs that are helping with relief efforts listed here:,other_relevant_information,HumAID
12,1,,0,help,1,medium,True,PROPN PROPN PUNCT ADJ NOUN ADJ ADP NOUN SPACE SYM PROPN SYM NUM,Cyclone Idai: Mozambique survivors desperate for help  #ZimStandard #263Chat,requests_or_urgent_needs,HumAID
13,1,,0,help,1,medium,False,PROPN PROPN VERB PART VERB NOUN ADP ADJ NOUN SPACE SYM PROPN SYM NOUN,Sarah Ferguson promises to help victims of Greek wildfires  #Greece #news,rescue_volunteering_or_donation_effort,HumAID
39,3,Myopathy|Florida,2,,0,low,True,PROPN VERB ADP DET NOUN CCONJ PRON ADJ NOUN VERB ADP PRON NOUN PUNCT PROPN PUNCT ADJ NOUN CCONJ NOUN PROPN CCONJ PROPN PROPN VERB ADP PROPN PUNCT PRON AUX DET ADJ NOUN NOUN ADP PROPN PRON PUNCT VERB,"@bearosapien Woke up this morning and my whole body hurts Between my fibromyalgia, Myopathy, spinal damage and arthritis OH AND HURRICANE DORIAN headed for Florida. I am a big ole ball of Fuck you! ὠF",not_humanitarian,HumAID
17,1,Mexico|in Mexico,2,,0,low,True,NOUN NOUN PROPN PUNCT PROPN PROPN PART VERB NOUN PART VERB NOUN ADP NOUN NOUN ADP PROPN,"Rock band Elefante, Hilda Solis to attend event to raise support for earthquake victims in Mexico",rescue_volunteering_or_donation_effort,HumAID
