text,disaster_type,location_patterns,action_patterns,dep_patterns,has_location,has_action
How do you even call that TD live? Is this game all about lifting the spirits of those who were displaced during Irma? Cheating for UF.,displaced_people_and_evacuations,,ACTION_VERB,ROOT_VERB:call|PREP(of)+POBJ(those)|PREP(during)+POBJ(Irma)|ROOT_VERB:Cheating|PREP(for)+POBJ(UF),False,True
RT @Alberta411: Growing wildfire forces evacuation of Fort McMurray oilsands camps A mandatory evacuation order was issued for N .,displaced_people_and_evacuations,,,PREP(of)+POBJ(camps)|NER_LOC:Fort|NER_LOC:McMurray|ROOT_VERB:issued,False,False
"!LANDED! A UNHCR airlift has just delivered a fresh consignment of aid to Beira airport. It will provide shelters, solar lamps, plastic sheeting, buckets and other basic relief items to thousands of survivors of #CycloneIdai",requests_or_urgent_needs,,,ROOT_VERB:delivered|PREP(of)+POBJ(aid)|PREP(to)+POBJ(airport)|NER_LOC:Beira|ROOT_VERB:provide,False,False
"Thank you NY Times Opinion Columnist David Brooks for this great look at rural life in Nebraska, including bonus mention of MNB Bank in McCook, headed by Mark Graff:",not_humanitarian,PREP+PROPN,,ROOT_VERB:Thank|PREP(for)+POBJ(look)|PREP(at)+POBJ(life)|PREP(in)+POBJ(Nebraska)|NER_LOC:Nebraska,True,False
Support survivors of #HurricaneHarvey - bringing goods to be donated to the Central Texas Food Bank on 9/6/17 -,rescue_volunteering_or_donation_effort,,,PREP(of)+POBJ(goods)|PREP(to)+POBJ(Bank)|PREP(on)+POBJ(9/6/17),False,False
Wildfire official Chad Morrison says between 18 and 20 structures in Anzac were destroyed when fire hit late Thurs. night. #ymmfire,infrastructure_and_utility_damage,PREP+PROPN,,ROOT_VERB:says|PREP(between)+POBJ(structures)|PREP(in)+POBJ(Anzac)|NER_LOC:Anzac,True,False
"PM Imran Khan says, I extend my condolences to the families of the victims #earthquake #EarthquakeinPakistan #SocialMediaStrategy #SocialMediaReforms #NewWayToTechnology #SpreadingMediaPositivity #SpreadPositiveStories #NewSocialMediaTechnology #FreedomOfSpeech",sympathy_and_support,,,ROOT_VERB:says|PREP(to)+POBJ(families)|PREP(of)+POBJ(victims),False,False
11 The actual FACTS about 700 Cr AID to #KeralaFloods Lulu Group Chairman MA Yusuff Ali informed the cm of kerala that Abu Dhabi crown prince offered 700 criores to kerala,rescue_volunteering_or_donation_effort,,,PREP(to)+POBJ(Ali)|ROOT_VERB:informed|PREP(of)+POBJ(kerala)|NER_LOC:kerala|NER_LOC:Abu,False,False
"Central Florida firefighter/paramedics deploying to aid #HurricaneFlorence. 5 ambulance strike teams (3 from #OCFRD, 2 from @scfdpio) mustering now at station #30 to stage in Raleigh NC @FLSERT @FlFireChiefs #BREAKING",rescue_volunteering_or_donation_effort,PREP+PROPN|LOC_NOUN,URGENCY_ADVERB,NER_LOC:Central|NER_LOC:Florida|ROOT_VERB:deploying|ROOT_VERB:mustering|PREP(at)+POBJ(station),True,True
Wow .. this is really amazing  so happy to see people being really sensitive towards the Kerala Floods ..!! #ONGCKeralaRelief,sympathy_and_support,PREP+PROPN,,,True,False
#KeralaFloods #KeralaFloodRelief #PMModiWithKeralam #PMOIndia @narendramodi pray for them,sympathy_and_support,,,ROOT_VERB:pray,False,False
"Please send gasoline, beer, ice, chainsaws, and electrical subcontractors. #NaplesFL #HurricaneIrma",other_relevant_information,,PLEA_PATTERN|ACTION_VERB,ROOT_VERB:send,False,True
RT @NBC29: Latest NHC track of Hurricane Maria. Tropical Storm Warning for Coastal NC.,caution_and_advice,,,PREP(of)+POBJ(Maria),False,False
Rescuers seek 1 man still missing   H  #EllicottCity #Floods #HowardCountyMDNews #LatestNews #LocalNews,rescue_volunteering_or_donation_effort,,VICTIM_STATE,ROOT_VERB:seek|PREP(#)+POBJ(Floods),False,True
We have spoken with officials at the Leland WalMart and they will not be open today. We continue to encourage people to stay off the roads as emergency responders continue their work in the region. #HurricaneFlorence @WWAY @1027GNI @wectnews @PortCityDaily @StarNewsOnline,caution_and_advice,PREP+PROPN,DISTRESS_SIGNAL,ROOT_VERB:spoken|PREP(with)+POBJ(officials)|PREP(at)+POBJ(WalMart)|ROOT_VERB:continue|PREP(off)+POBJ(roads),True,True
@secretbutterfly @realDonaldTrump California and the Federal Government is the cause of the massive fires over the last 20 years. This is man-made.,not_humanitarian,,,PREP(of)+POBJ(fires)|PREP(over)+POBJ(years),False,False
Anheuser-Busch halts beer production and sends water to Hurricane Harvey victims  via @todayshow,rescue_volunteering_or_donation_effort,,,ROOT_VERB:halts|PREP(via)+POBJ(@todayshow),False,False
RELEASE: #Boeing donates $1 million to assist Hurricane Harvey recovery and relief efforts:,rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:donates|NER_LOC:Hurricane|NER_LOC:Harvey,False,True
"When exactly does the California fires receive 24 hour coverage? 42 people have died, many homes and businesses destroyed, over 100,000 acres scorched in Hell Fire, a sexual Predator in our White House who’s enjoying seeing it all burn. Like, what does it take?",injured_or_dead_people,PREP+PROPN,,NER_LOC:California|ROOT_VERB:receive|ROOT_VERB:destroyed|PREP(in)+POBJ(Fire)|NER_LOC:Hell,True,False
".@US7thFleet P-3C Orion providing vital surveillance of damage to #Kaikoura roads, bridges, and tunnels for #eqnz relief effort",infrastructure_and_utility_damage,,,PREP(of)+POBJ(damage)|PREP(to)+POBJ(roads)|PREP(for)+POBJ(#),False,False
"Recovering from #HurricaneMaria, a few tips and links to resources to help make the task less burdensome:  #hurricane",sympathy_and_support,,ACTION_VERB,ROOT_VERB:Recovering|PREP(from)+POBJ(HurricaneMaria)|PREP(to)+POBJ(resources),False,True
Very nice!! Stories of regular Americans👍,other_relevant_information,,,PREP(of)+POBJ(Americans),False,False
AT 11: Residents in Hanover are fearing for their homes as Hurricane Florence inches closer to the East Coast. Heavy flooding from the start of summer washed out roads. Hear how folks are preparing themselves for another round of heavy rain on @8NEWS,other_relevant_information,PREP+PROPN|PROPN+LOC_NOUN|LOC_NOUN,,PREP(AT)+POBJ(11)|PREP(in)+POBJ(Hanover)|NER_LOC:Hanover|ROOT_VERB:fearing|PREP(for)+POBJ(homes),True,False
"If you want more information regarding meat and the environment, please watch this documentary.",not_humanitarian,,,PREP(regarding)+POBJ(meat)|ROOT_VERB:watch,False,False
"#Cuba is sending a field hospital, with full staff and equipment, to #Mozambique to contribute to the management of public #health conditions after the devastating impact caused by #CycloneIdai.",rescue_volunteering_or_donation_effort,,,NER_LOC:Cuba|ROOT_VERB:sending|PREP(with)+POBJ(staff)|PREP(to)+POBJ(Mozambique)|PREP(to)+POBJ(management),False,False
"PLEASE, please, please Mexico needs help to raise awareness of the earthquake. We need LOTS of help @hankgreen @johngreen @wheezywaiter ὤFἿC἟2἟D",rescue_volunteering_or_donation_effort,,ACTION_VERB,NER_LOC:Mexico|ROOT_VERB:needs|PREP(of)+POBJ(earthquake)|ROOT_VERB:need|PREP(of)+POBJ(help),False,True
RT @Mahesh__Army: @urstrulyMahesh Love You Annayya ὉFὉF #KeralaFloods #KeralaFloodRelief Donate Here ὄ7  /,rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:ὉFὉF,False,True
Im more worried about not having power(a/c for the dogs) than I am about the flooding and wind damage from hurricane Dorian.,infrastructure_and_utility_damage,PREP+PROPN,,ROOT_VERB:m|PREP(for)+POBJ(dogs)|PREP(from)+POBJ(Dorian),True,False
"Nebraska and Iowa are experiencing historic flooding, which is terrible for the residents who live there, but something that might concern Everyone in the US is the fact that those states keep us fed. Flooding in the midwest is going to cause a massive food shortage.",other_relevant_information,PREP+PROPN,,NER_LOC:Nebraska|NER_LOC:Iowa|ROOT_VERB:experiencing|NER_LOC:US|PREP(in)+POBJ(midwest),True,False
"Please, send dog and cat food to our animal shelters and sanctuaries #RoyalCanin #Hills #ScienceDiet #Purina #dogfoodhelp #HurricaneMaria",requests_or_urgent_needs,,ACTION_VERB,ROOT_VERB:send|PREP(to)+POBJ(shelters),False,True
Rescue efforts underway in areas affected by Ecuador earthquake►,rescue_volunteering_or_donation_effort,PREP+PROPN,ACTION_VERB,NER_LOC:Ecuador,True,True
Puerto Rico loses electricity after Hurricane Maria flash flooding – as it happened #HurricaneMaria,infrastructure_and_utility_damage,,,NER_LOC:Puerto|NER_LOC:Rico|ROOT_VERB:loses|PREP(after)+POBJ(flooding),False,False
"PSTA officials are closely monitoring and prepared for Hurricane Dorian. We are currently running our regular service. We will post updates as the storm develops. Information about shelters, routes, and hurricane procedures can be found on our website",other_relevant_information,,,ROOT_VERB:monitoring|PREP(for)+POBJ(Dorian)|ROOT_VERB:running|ROOT_VERB:post|PREP(about)+POBJ(shelters),False,False
"Natural disasters come in many forms and could require a temporary or permanent evacuation from your home. Here are three IMPORTANT steps you can follow to help keep your pet safe should a hurricane, tropical storm or other natural disaster strikes. #MDSPCA #HurricaneFlorence",caution_and_advice,PREP+PROPN,ACTION_VERB,ROOT_VERB:come|PREP(in)+POBJ(forms)|PREP(from)+POBJ(home),True,True
One truck is almost full of donations! Help us fill the rest. Just stop by NBC4 -we are here through 6:30. #4sarmy #Florence #local4you @ NBC4,rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:Help|PREP(by)+POBJ(NBC4),False,True
We trust @Teamsters not efforts to defame #unions #atthetable17 #PuertoRico @WomenLegisLobby @erictheteamster,not_humanitarian,,,ROOT_VERB:trust,False,False
Mangla Dam powerhouse turbines being restarted after earthquake. #pakistan,other_relevant_information,,,NER_LOC:Mangla|NER_LOC:Dam|ROOT_VERB:restarted|PREP(after)+POBJ(earthquake),False,False
Kerala Floods: UPDATE We are now feeding 8000 people who have been affected by the floods in #Kerala. We are also setting up a kitchen in another camp. Thank you for your support To Donate:  #KeralaFloods,rescue_volunteering_or_donation_effort,PREP+PROPN,URGENCY_ADVERB|ACTION_VERB,PREP(in)+POBJ(Kerala)|ROOT_VERB:setting|PREP(in)+POBJ(camp)|ROOT_VERB:Thank,True,True
RT @jhaue: Thousands of landslides and hundreds of tremors after New Zealand quake,caution_and_advice,,,PREP(of)+POBJ(landslides)|PREP(of)+POBJ(tremors)|PREP(after)+POBJ(quake)|NER_LOC:New|NER_LOC:Zealand,False,False
RT @official__sp: Islandwide water level 03 june 2017 09.30am #slfloods #FloodSL #floods #SriLanka,caution_and_advice,,,,False,False
RT @Kavinthans: Two Grama Seva officers arrested for allegedly stealing relief goods received to distribute among affected people in Mata,other_relevant_information,PREP+PROPN,,ROOT_VERB:@Kavinthans|NER_LOC:Grama|NER_LOC:Seva|PREP(among)+POBJ(people)|PREP(in)+POBJ(Mata),True,False
Death toll from Hurricane Harvey rises to 18  via abc7,injured_or_dead_people,PREP+PROPN,,PREP(from)+POBJ(Harvey)|ROOT_VERB:rises|PREP(to)+POBJ(18)|PREP(via)+POBJ(abc7),True,False
"The flames would catch a convoy of cars and everybody would get out and make a run for it to the sea. Sometimes theyd made it, sometimes they wouldnt. ὓ4More on the Greece wildfires live here:",other_relevant_information,,,ROOT_VERB:catch|PREP(of)+POBJ(cars)|PREP(for)+POBJ(it)|PREP(to)+POBJ(sea)|NER_LOC:Greece,False,False
"Carolina coast should monitor #Marias progress, as Tropical Storm or Hurricane Watches may be needed for part of this area on Sun #FCNStorm",caution_and_advice,LOC_NOUN|PROPN+LOC_NOUN,,NER_LOC:Carolina|ROOT_VERB:monitor|PREP(for)+POBJ(part)|PREP(of)+POBJ(area)|PREP(on)+POBJ(FCNStorm),True,False
"Flash Flood Warning continues for Lake Carmel NY, Putnam Lake NY, Brewster NY until 10:00 PM EDT",caution_and_advice,,,ROOT_VERB:continues|PREP(for)+POBJ(NY)|PREP(until)+POBJ(EDT),False,False
China expresses grief over loss of lives in Pakistan earthquake #Pakistan #Karachi #Lahore #Islamabad #Daily,sympathy_and_support,PREP+PROPN,,NER_LOC:China|ROOT_VERB:expresses|PREP(over)+POBJ(loss)|PREP(of)+POBJ(lives)|PREP(in)+POBJ(earthquake),True,False
Hurricane Matthew has slammed into the island nation of Haiti today. Please help us save lives.,rescue_volunteering_or_donation_effort,,PLEA_PATTERN|ACTION_VERB,ROOT_VERB:slammed|PREP(into)+POBJ(nation)|PREP(of)+POBJ(Haiti)|NER_LOC:Haiti|ROOT_VERB:help,False,True
@PrisonPlanet Those of us who live in Florida are praying that Irma turns right and misses us. The LEFT has done enough damage already!!!,sympathy_and_support,PREP+PROPN,,PREP(in)+POBJ(Florida)|NER_LOC:Florida|ROOT_VERB:praying|ROOT_VERB:done,True,False
Death toll from #HurricaneFlorence rose to 17 Sunday after a 3-month-old baby died when a tree crashed into a mobile home. #Fox35 #GDO,injured_or_dead_people,,,PREP(from)+POBJ(HurricaneFlorence)|ROOT_VERB:rose|PREP(to)+POBJ(Sunday)|PREP(into)+POBJ(home),False,False
"Starting today through Nov. 27, buy one bra and ThirdLove will give one bra to a victim of the California wildfires.",rescue_volunteering_or_donation_effort,,,PREP(through)+POBJ(Nov.)|ROOT_VERB:buy|PREP(to)+POBJ(victim)|PREP(of)+POBJ(wildfires)|NER_LOC:California,False,False
"Our Houston locations remain closed today, August 29, due to the ongoing flooding caused by Hurricane Harvey.",other_relevant_information,,,NER_LOC:Houston|ROOT_VERB:remain|PREP(due)+POBJ(flooding),False,False
@tony_sanky BREAKING!! PLEASE LISTEN ὄ9Puerto Ricos cop telling the truth about Hurricane Marias AID  via @YouTube #PuertoRico,other_relevant_information,,,ROOT_VERB:LISTEN|PREP(about)+POBJ(AID)|PREP(via)+POBJ(PuertoRico),False,False
I know one thing for sure During evacuation for #HurricaneFlorence Im taking my @CafeBustelo,displaced_people_and_evacuations,,,ROOT_VERB:know|PREP(During)+POBJ(evacuation)|PREP(for)+POBJ(HurricaneFlorence)|ROOT_VERB:taking,False,False
RT @DreamBigDigi: Birthday Donation Fundraiser No amount is to small to help a Rehab in Puerto Rico Rebuild #HurricaneMaria,rescue_volunteering_or_donation_effort,PREP+PROPN,ACTION_VERB,NER_LOC:Puerto|NER_LOC:Rico|NER_LOC:Rebuild,True,True
Sad news from Greece. My thought are with all living things &amp; my condolences to the families of the victims #Greecefires #AthensFires #Athens #greecefire,sympathy_and_support,PREP+PROPN,,PREP(from)+POBJ(Greece)|NER_LOC:Greece|PREP(to)+POBJ(families)|PREP(of)+POBJ(victims),True,False
Praveen Buddiga MD - Fox News Interview regarding the recent California fires and Air Quality - Family Allergy Asthma Clinic #asthma #allergy #foxnews #Californiafires #Calfire #AirQuality #AmericanLungAssociation #drfamilyallergy,other_relevant_information,,,NER_LOC:California,False,False
RT @ResistMoveTRM: Hurricane Dorian threat to Carolinas grows as likelihood of direct hit on Florida decreases  http,other_relevant_information,,,PREP(to)+POBJ(Carolinas)|NER_LOC:Carolinas|ROOT_VERB:grows|PREP(as)+POBJ(likelihood)|PREP(of)+POBJ(hit),False,False
"The 50 Shiromani Gurdwara Parbandhak Committee volunteers from Punjab including 4 doctors have been in the severely flood hit North Paravur since Aug 20 with relief aid and providing medical treatment. They will be here for another week. Big thank you, SGPC! #KeralaFloodRelief",rescue_volunteering_or_donation_effort,PREP+PROPN,,PREP(from)+POBJ(Punjab)|PREP(including)+POBJ(doctors)|NER_LOC:North|NER_LOC:Paravur|ROOT_VERB:thank,True,False
@ekcj1234 @marcorubio @ricardorossello @WhiteHouse @POTUS I have friends and family on first flight here that’s next Saturday. They have no clean drinking water. ὤFἿB,requests_or_urgent_needs,,,ROOT_VERB:have|PREP(on)+POBJ(flight)|ROOT_VERB:have,False,False
.@FLHSMV FHP State Troopers will provide escorts to fuel trucks to ensure they reach critical areas more quickly. We are working closely with the fuel industry to ensure there is an adequate supply of fuel statewide as Hurricane #Dorian approaches.,rescue_volunteering_or_donation_effort,,,ROOT_VERB:provide|ROOT_VERB:working|PREP(with)+POBJ(industry)|PREP(of)+POBJ(fuel)|PREP(as)+POBJ(approaches),False,False
Pascal cried get out!: A Quebec familys last moments before the Ecuador earthquake: Two Quebecers killed in Saturdays earthquake,injured_or_dead_people,PREP+PROPN,,ROOT_VERB:cried|NER_LOC:Quebec|PREP(before)+POBJ(earthquake)|NER_LOC:Ecuador|PREP(in)+POBJ(earthquake),True,False
RT @NeosKosmos: South Australias ethnic associations have joined forces to help Greece’s fire victims:,rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:joined|NER_LOC:Greece,False,True
POTUS RT SecShulkin: An update on the DeptVetAffairs ongoing response to the damage and flooding caused by #Harve,infrastructure_and_utility_damage,,,PREP(on)+POBJ(response)|PREP(to)+POBJ(damage),False,False
I liked a @YouTube video  HURRICANE IRMA DESTROYED OUR NEIGHBORHOOD!!!! THE AFTERMATH OF A DEADLY HURRICANE,infrastructure_and_utility_damage,,,ROOT_VERB:liked|PREP(OF)+POBJ(HURRICANE),False,False
News post: Death toll rises in wake of Irma’s devastation,injured_or_dead_people,PREP+PROPN,,PREP(in)+POBJ(wake)|PREP(of)+POBJ(devastation),True,False
Where is the BEST place to donate money to #PuertoRicoRelief? Somewhere it 100% goes to #PR #HurricaneMaria #PuertoRico,rescue_volunteering_or_donation_effort,,ACTION_VERB,PREP(to)+POBJ(PuertoRicoRelief)|ROOT_VERB:goes|PREP(to)+POBJ(PR),False,True
